Date,px_SPY,ret_SPY,px_QQQ,ret_QQQ,px_IWM,ret_IWM,px_EFA,ret_EFA,px_EEM,ret_EEM,px_TLT,ret_TLT,px_LQD,ret_LQD,px_GLD,ret_GLD,mkt_tail
2010-01-05,85.25302124023438,0.0026433913687951005,40.341590881347656,0.0,51.2809944152832,-0.0034443317068970636,35.15939712524414,0.0008810600512973998,30.571796417236328,0.00723172176711806,57.129756927490234,0.006436304949324345,58.809043884277344,0.004763788523731272,109.69999694824219,-0.0009112174071557178,0
2010-01-06,85.3130874633789,0.00070431606940069,40.09825134277344,-0.006050242619611179,51.23274612426758,-0.0009413039525085765,35.30801773071289,0.004218143269094643,30.635765075683594,0.0020902215405107505,56.364959716796875,-0.0134774341895465,58.63578414916992,-0.002950489411916557,111.51000213623047,0.016364952672509148,0
2010-01-07,85.67320251464844,0.004212215888989235,40.12432098388672,0.0006499328374767188,51.610748291015625,0.007351050663937375,35.171783447265625,-0.0038659147966386698,30.458105087280273,-0.0058159841148768265,56.45981979370117,0.0016815472570490542,58.70842742919922,0.0012381230966926893,110.81999969482422,-0.006207031449164013,0
2010-01-08,85.95829010009766,0.0033220925052690475,40.45457077026367,0.008196976362436992,51.89225769042969,0.005439650585891798,35.45043182373047,0.007891279575420018,30.699722290039062,0.007901472965880174,56.43452072143555,-0.00044819027373232956,58.8370361328125,0.0021882385084888156,111.37000274658203,0.004950755381378791,0
2010-01-11,86.0783462524414,0.0013957047100916498,40.28944396972656,-0.004090136743195583,51.683143615722656,-0.00403791549343735,35.74147033691406,0.008176214588672348,30.635765075683594,-0.0020854888510033476,56.12481689453125,-0.0055029571959996915,58.89849853515625,0.001044075743154238,112.8499984741211,0.013201473675457542,0
2010-01-12,85.2755126953125,-0.009370543932777586,39.785404205322266,-0.012589381886720652,51.1201286315918,-0.010953359768416604,35.32038879394531,-0.01185126526672109,30.145416259765625,-0.016135239344104324,57.08549118041992,0.016971905861689507,59.01029586791992,0.0018963363476398598,110.48999786376953,-0.021134489951311508,0
2010-01-13,85.99580383300781,0.008411161878893125,40.28075408935547,0.012373672341153608,51.7796516418457,0.012818920308756976,35.61763000488281,0.008380356699613234,30.237808227539062,0.003060189006474978,56.421897888183594,-0.011692645881321795,58.76437759399414,-0.00417608682906323,111.54000091552734,0.00945827937853938,0
2010-01-14,86.22842407226562,0.0027013665097763706,40.31552505493164,0.000862843002247704,51.97268295288086,0.0037210060768897435,35.89007568359375,0.007620073791907878,30.159629821777344,-0.0025888001858547227,57.21189880371094,0.013904554217048393,58.97676086425781,0.0036076345683841993,112.02999877929688,0.004383402504944733,0
2010-01-15,85.26054382324219,-0.011288079206652313,39.84621047973633,-0.011709325759897027,51.216651916503906,-0.014653540806230936,35.32658767700195,-0.015824941507216028,29.811412811279297,-0.011612968813267344,57.565853118896484,0.006167666316759579,58.95439910888672,-0.00037923404881645695,110.86000061035156,-0.010498532177149578,0
2010-01-19,86.32592010498047,0.012418112107935642,40.48933410644531,0.01601127792889878,52.15766143798828,0.018206370305935415,35.67335510253906,0.009768182036786754,30.41546630859375,0.020059938751303186,57.401527404785156,-0.00285865130208407,59.004730224609375,0.0008533653827633714,111.5199966430664,0.0059357674133195815,0
2010-01-20,85.4480972290039,-0.010220760174604493,39.90706253051758,-0.014485270022432939,51.401634216308594,-0.014601116171605089,34.763099670410156,-0.025847584543831292,29.683496475219727,-0.024360022059235042,57.983001708984375,0.010078980797871395,58.96556091308594,-0.0006640538492375114,108.94000244140625,-0.023406622544498212,0
2010-01-21,83.80503845214844,-0.01941601125219261,39.53335952758789,-0.009408453527690153,50.55714797973633,-0.016565626428362012,34.02001953125,-0.021607308830162708,28.788089752197266,-0.03062946579400805,58.24850082397461,0.004568461578315919,59.1220703125,0.0026507347032218576,107.37000274658203,-0.01451645533950785,1
2010-01-22,81.93682098388672,-0.022544655918965262,38.37752914428711,-0.029672750706127626,49.64828872680664,-0.018140416452736563,33.35746383666992,-0.0196676105584368,28.148515701293945,-0.022467126335553367,58.14735412597656,-0.0017379781007074158,59.03266143798828,-0.0015134204149518382,107.16999816894531,-0.001864497387188635,1
2010-01-25,82.35700225830078,0.005115008978829216,38.50788879394531,0.0033910142669655308,49.70461654663086,0.0011338938847198499,33.76614761352539,0.012177200187108994,28.354598999023438,0.007294614205017869,57.88186264038086,-0.004576294770092915,59.027069091796875,-9.47375734385858e-05,107.4800033569336,0.002888473340999731,0
