Date,KO,PEP,beta,spread,z,pos_X,pos_Y,ret_X,ret_Y,ret_gross,ret_net,tc,adf_p
2006-07-21,12.20615291595459,35.984375,0.36093422865248154,-0.7818397182120513,-1.1436184301646692,0.0,0.0,0.001368766187352044,0.0044818447962777785,0.0,0.0,0.0,0.5732135934892371
2006-07-24,12.233951568603516,36.322654724121094,0.36093422865248154,-0.8761377968575452,-1.5682226509331674,0.0,0.0,0.002277429493168892,0.00940073918530171,0.0,0.0,0.0,0.5732135934892371
2006-07-25,12.303467750549316,35.961421966552734,0.36093422865248154,-0.6762403481948009,-0.6108428157494543,0.0,0.0,0.005682234522180307,-0.009945108922021384,0.0,0.0,0.0,0.5732135934892371
2006-07-26,12.3590726852417,36.48320007324219,0.36093422865248154,-0.8089629919681283,-1.2294323723767584,0.0,0.0,0.004519452224345466,0.01450938472829999,0.0,0.0,0.0,0.5732135934892371
2006-07-27,12.320148468017578,35.82956314086914,0.36093422865248154,-0.6119672671874081,-0.3038648339673797,0.0,0.0,-0.003149444801841983,-0.01791610744290062,-0.0,-0.0,0.0,0.5732135934892371
2006-07-28,12.378538131713867,36.196510314941406,0.36093422865248154,-0.6860213987211008,-0.6506541580757916,0.0,0.0,0.004739363640614114,0.010241463805449103,0.0,0.0,0.0,0.5732135934892371
2006-07-31,12.372977256774902,36.33985137939453,0.35972839443792193,-0.6994991340473948,-0.7089765540856742,0.0,0.0,-0.00044923519076278673,0.0039600796653027626,0.0,0.0,0.0,0.6298651225749887
2006-08-01,12.320148468017578,36.21947479248047,0.35972839443792193,-0.7090250464662056,-0.7494349898500937,0.0,0.0,-0.004269690928947356,-0.003312522818470276,-0.0,-0.0,0.0,0.6298651225749887
2006-08-02,12.320148468017578,36.23664474487305,0.35972839443792193,-0.7152015658729649,-0.7830165369983104,0.0,0.0,0.0,0.00047405304717851315,0.0,0.0,0.0,0.6298651225749887
2006-08-03,12.239514350891113,36.03022384643555,0.35972839443792193,-0.7215802246260736,-0.817458322912329,0.0,0.0,-0.006544898167078594,-0.005696468309657865,-0.0,-0.0,0.0,0.6298651225749887
2006-08-04,12.192248344421387,36.21947479248047,0.35972839443792193,-0.836925170062397,-1.3631700787100518,0.0,0.0,-0.0038617550594468586,0.005252560929166705,0.0,0.0,0.0,0.6298651225749887
2006-08-07,12.125515937805176,36.213722229003906,0.35972839443792193,-0.9015882162552824,-1.6492629924534414,0.0,0.0,-0.005473347058809308,-0.00015882514888809762,-0.0,-0.0,0.0,0.6298651225749887
2006-08-08,12.18112850189209,36.47746276855469,0.35972839443792193,-0.9408506130091627,-1.8048043058159238,0.0,0.0,0.004586408064791936,0.007282889560011885,0.0,0.0,0.0,0.6298651225749887
2006-08-09,12.164445877075195,36.03022384643555,0.35972839443792193,-0.7966486984419916,-1.1374939176059857,0.0,0.0,-0.0013695467389825966,-0.012260691620928243,-0.0,-0.0,0.0,0.6298651225749887
