Date,port_index,bench_index,port_vol_ann,port_sharpe,port_sortino,port_beta,port_alpha,port_corr_bench,port_mdd_window,port_var_1d_5%,port_cvar_1d_5%,port_ann_ret_window,port_calmar
2023-05-10,140.25305279915622,112.17865870167974,0.2525845446108057,2.9046258879761098,6.137150412842308,1.2653531488852987,0.0027733432893989212,0.759004083703641,-0.06708042039184037,-0.020192443737454296,-0.02541150082382602,0.7336636071792028,10.93707527313656
2023-05-11,140.30501250188723,111.98302127995012,0.25162767631471694,2.693139719242878,5.668747106545588,1.2665928109680866,0.0025781056029387807,0.7628554398756736,-0.06708042039184037,-0.020192443737454296,-0.02541150082382602,0.6776684895439545,10.10232919807977
2023-05-12,139.09357265720107,111.83627393523139,0.25269454329312124,2.490292662771673,5.271691468721863,1.2712385220035813,0.002482263433583585,0.7618269569489076,-0.06708042039184037,-0.020192443737454296,-0.02541150082382602,0.6292833670852985,9.381028971038534
2023-05-15,140.096586581071,112.22212511609897,0.24623018963223675,3.1063014065232255,6.819122089413018,1.2441881105085446,0.0026635427483254733,0.7520360801545497,-0.06708042039184037,-0.017873761641960157,-0.023719341195233418,0.7648651843830975,11.402212149465528
2023-05-16,141.3620693521727,111.47218595022915,0.2435641953032833,3.5578879353187447,7.855839369349387,1.2170802101504914,0.003160124228200368,0.7466103852446471,-0.06708042039184037,-0.017873761641960157,-0.023719341195233418,0.86657411194517,12.918435914432338
2023-05-17,143.64529839969384,112.82535120999944,0.23637049469575958,4.436438649012787,10.512174597965792,1.1879203575736679,0.0032517813100922956,0.7299852528047059,-0.0633741023823664,-0.0173781802613375,-0.020574019543759203,1.0486431981545397,16.546872598330015
2023-05-18,147.26192156955074,113.91220007060187,0.24026099702807865,4.735278297903377,11.404955743735645,1.2071788056260315,0.0033689074730488718,0.7351082360454784,-0.06062339667832772,-0.0173781802613375,-0.020574019543759203,1.1377026850596885,18.766726171686223
2023-05-19,146.19106146657248,113.74644848634404,0.23027803984137843,4.09306292489542,9.456075657350137,1.1848737844088286,0.0027494156015680287,0.7517465101679084,-0.06062339667832772,-0.0173781802613375,-0.020574019543759203,0.9425425072923362,15.547504081527093
2023-05-22,145.82409896228268,113.79264815252745,0.2253155403945395,4.509116172384592,10.816137919323596,1.1613264535340209,0.0028458762223813553,0.7428289224706172,-0.06062339667832772,-0.017242167633130773,-0.019695398459175995,1.0159739470825917,16.758776359454508
2023-05-23,144.02265904801186,112.51556839641232,0.22775667834304592,4.1221826426987045,9.853863300571955,1.1669375467040175,0.0028186292981078843,0.749020850812075,-0.06062339667832772,-0.017242167633130773,-0.019695398459175995,0.9388546262244157,15.486671444789684
2023-05-24,144.2954890005842,111.70042532481999,0.22730990565727058,4.2277398380757045,10.052099875585007,1.1534102283334746,0.002985272224665949,0.7450574359105008,-0.06062339667832772,-0.017242167633130773,-0.019695398459175995,0.9610071437364726,15.852083459388597
2023-05-25,154.1745760810608,112.66773940372272,0.25885247937148503,5.111630700849657,14.481886278171645,1.2224820873305695,0.004118180608769765,0.696172618440339,-0.05388406613610097,-0.016809544614332542,-0.01952002974123147,1.323158280546335,24.555650221427005
2023-05-26,158.235519769522,114.12685886824528,0.2620281992383242,5.269562833146779,15.11248745213034,1.2385049205230103,0.00422518633699283,0.7033736835903034,-0.05388406613610097,-0.016809544614332542,-0.01952002974123147,1.3807740599426523,25.62490470661731
2023-05-30,160.15139651138628,114.17033385085185,0.25869139176309935,5.1018050340964525,14.445053978918443,1.2301180695107157,0.004312685822242425,0.6917872460483844,-0.05388406613610097,-0.016809544614332542,-0.01952002974123147,1.3197930447743977,24.493196958092394
2023-05-31,157.17095182684852,113.53724762404165,0.2630448275198206,4.726026845116725,12.92206116971837,1.2501338297407576,0.004123500994068283,0.6941233934028744,-0.05388406613610097,-0.017242167633130773,-0.01997806208421793,1.243156916327771,23.070955951761164
2023-06-01,161.02613890035232,114.61596527485031,0.26429035419107105,5.24589198268878,14.479193858726905,1.283699398339282,0.004139106106839422,0.6959832421519226,-0.05388406613610097,-0.017242167633130773,-0.01997806208421793,1.3864386501529178,25.730030221754898
2023-06-02,161.59659869063339,116.27342970830463,0.2639455265860909,5.114558851904843,14.098282613097744,1.232576156988764,0.003785093451458152,0.6813107988667295,-0.05388406613610097,-0.017242167633130773,-0.01997806208421793,1.349964929421576,25.053137712581297
2023-06-05,161.53694235396205,116.05063113268011,0.26001311961767615,5.464362453955509,15.49561493316725,1.2414043271723552,0.003712865456643379,0.6692339909839957,-0.05388406613610097,-0.01681563946547227,-0.01997806208421793,1.420805928374672,26.367830608513927
2023-06-06,161.0712414958671,116.30333268215112,0.2566062823353421,5.756661239628101,16.85496878143174,1.2327552274850964,0.0036088426952880916,0.6541198063481114,-0.041232686626127,-0.01681563946547227,-0.01997806208421793,1.4771954393649287,35.82583528352739
2023-06-07,156.58065861497792,115.90116767257189,0.2652308637958627,4.916243762127354,12.914244286190089,1.2740743667771655,0.0028889650908079188,0.6553624382966354,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.3039395796600592,35.6946633799688
2023-06-08,159.4699039304237,116.6022253296182,0.26210238693757454,4.8082347814392685,12.481539944638499,1.2648527542082033,0.0029530919734339195,0.6430307644522131,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.2602498131714994,34.498678893965895
2023-06-09,159.74960292161728,116.81144332829527,0.2619490767960627,4.673940259401065,12.12583232311381,1.294672546026406,0.0025886144241622244,0.6535630438636033,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.2243343359500587,33.51551150680484
2023-06-12,162.74198658542792,117.87113103500278,0.25421505832455893,4.492255609302521,11.310381685803309,1.249810231671901,0.00251704195169768,0.6342744845949375,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.1419990217276674,31.261625382557884
2023-06-13,164.5507550402728,118.64823135476755,0.2544361826315603,4.66129853253514,11.74619803408263,1.2966034467818528,0.002221083750794846,0.6440034218632235,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.186003004724335,32.4662113809777
2023-06-14,166.97232655768994,118.7895293323326,0.2545914609867695,4.967266850446729,12.491753510231106,1.334686305805096,0.0026474786521203924,0.6571838084361915,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.2646237245663818,34.61841242865532
2023-06-15,168.6651291232656,120.26223794198998,0.2540189754737475,4.902779672972475,12.30185540242356,1.3253297177763739,0.0026039971230361124,0.6526137801324714,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.2453990695019828,34.09214756038693
2023-06-16,167.22025395745587,119.85261860941749,0.2545785102045228,4.846620435431273,12.137495115892722,1.4170636918879247,0.002074165025319421,0.6641291194962363,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.2338454099788891,33.77587217929058
2023-06-20,167.9073562104267,119.23078241259594,0.2539456242874896,4.702932879950816,11.74837587634783,1.3956057231654322,0.002143487778609909,0.6606032114308484,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.1942892261812714,32.69304235551896
2023-06-21,166.06343147060934,118.61988779101851,0.2557661247877445,4.498327808236969,11.217375566384563,1.4245587548906238,0.002193401528463138,0.6719168764740593,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.1505198715377178,31.49487918543755
2023-06-22,169.2649620748788,119.04807438557532,0.2558424674775428,4.966989711421354,12.436292563245638,1.4319976959723775,0.0026166599350844967,0.6755894534377003,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.2707669037056073,34.786578741633306
2023-06-23,167.53916771333556,118.14807198648288,0.2568968002200467,4.8651815908573965,12.13189467929265,1.432120824348526,0.002660313302337495,0.6797100892464022,-0.036530378947117526,-0.01742057980509379,-0.023485233028879504,1.2498495831807412,34.21397804249611
2023-06-26,164.20756764813643,117.66534031126517,0.2590848850746546,4.130245477505196,9.915723429110086,1.4612367460819207,0.0023536952977475586,0.6736444131190977,-0.036530378947117526,-0.018673936304178514,-0.023910342983733412,1.0700841748695455,29.292994097286304
2023-06-27,167.42489390474594,118.95534946208926,0.26028384382642206,4.206502104490331,10.145531079596294,1.4610172971257385,0.0023280146361349344,0.6776523382637477,-0.036530378947117526,-0.018673936304178514,-0.023910342983733412,1.0948845368206768,29.97189102269277
2023-06-28,167.04588973015225,119.0153353417165,0.25977234519767073,3.945196297152927,9.519667327068587,1.4959840181020232,0.0023406899994538157,0.6783284722713135,-0.036530378947117526,-0.018673936304178514,-0.023910342983733412,1.0248528943765822,28.05481147239644
2023-06-29,166.35288525965925,119.4844264626753,0.26022266202246436,3.8623780275149024,9.365046310958482,1.4914789213380182,0.002264167317688982,0.6751893402355599,-0.036530378947117526,-0.018673936304178514,-0.023910342983733412,1.005078292057003,27.513492085915246
2023-06-30,170.3028025642089,120.89443307731594,0.2630587738145637,4.226559442485517,10.338707385387949,1.5127643666932347,0.002225775947410688,0.6840138996212008,-0.036530378947117526,-0.018673936304178514,-0.023910342983733412,1.111833544394606,30.4358612322125
2023-07-03,169.71854903673096,121.03353759891975,0.25966240778185756,4.507114424268918,11.259778471947614,1.4940064399911563,0.0023911597890313115,0.6826447720577532,-0.036530378947117526,-0.018673936304178514,-0.023910342983733412,1.170328183554008,32.037121357219156
2023-07-05,169.44560271265442,120.85351141453921,0.2595641876874359,4.2953902071258945,10.747886215761778,1.493040877174041,0.002306862606676995,0.6827477284458201,-0.036530378947117526,-0.018673936304178514,-0.023910342983733412,1.1149294699131997,30.520610572564966
2023-07-06,169.07219793225835,119.9071636900784,0.2597169815948521,4.267038364690191,10.700269172518912,1.473399467079831,0.002525599589829455,0.6818976272367699,-0.036530378947117526,-0.018673936304178514,-0.023910342983733412,1.1082223244267702,30.337005976069015
2023-07-07,169.190737470327,119.60443249467917,0.25607149958839737,4.614620617898134,11.777719102106843,1.4657619376906648,0.002895012896767285,0.6893685159943171,-0.036530378947117526,-0.018673936304178514,-0.023910342983733412,1.1816728216567118,32.347674886355186
2023-07-10,166.8703637472082,119.90716369007839,0.25659014405122266,4.576178957419128,11.62317501111399,1.4443189529863476,0.002732568301469365,0.6751991298751258,-0.03626178929629309,-0.018673936304178514,-0.023910342983733412,1.1742024178883477,32.381259741321756
2023-07-11,167.5975739879856,120.6707948193312,0.2528865250739205,4.292030274896337,10.744105699879627,1.4190167756733187,0.0025774471030975948,0.6611699410112002,-0.03626178929629309,-0.018673936304178514,-0.023910342983733412,1.0853966217305986,29.932241149544012
